price,price_aprox_local_currency,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_usd_per_m2,price_per_m2,floor,expenses
29000.0,33560.55,1942.78,615.0,358.0,3.15899187,81.00558659,4.25,9207.547169811322
29000.0,34382.99,1990.39,0.0,365.0,2.983675935,79.45205479,4.375,9094.33962264151
29000.0,36384.76,2106.27,750.0,190.0,2.80836,152.63157890000002,4.5,8981.132075471698
29000.0,33459.67,1936.94,765.0,235.0,2.688532564,128.10150375,4.625,8867.924528301886
29000.0,34611.01,2003.59,780.0,280.0,2.568705128,103.57142859999999,4.75,8754.716981132075
29000.0,36384.76,2106.27,875.0,400.0,2.407165714,72.5,4.875,8641.509433962265
28500.0,32374.65,1874.13,592.5,130.0,4.3693893085,219.23076919999997,5.0,8528.301886792453
28500.0,33906.38,1962.8,310.0,280.0,6.331612903,101.7857143,4.2,8415.094339622641
28500.0,33126.27,1917.64,276.0,250.0,6.947971014,114.0,3.4,8301.88679245283
28500.0,32882.87,1903.55,1100.0,270.0,1.7305,105.55555559999999,2.5999999999999996,8188.679245283019
28500.0,33906.38,1962.8,222.0,280.0,8.841441441,101.7857143,1.7999999999999998,8075.471698113208
28000.0,33680.43,1949.72,191.5,160.0,11.47758108075,175.0,1.0,7962.264150943396
28000.0,34320.97,1986.8,161.0,20.0,14.1137207205,1400.0,5.0,7849.056603773584
28000.0,34320.97,1986.8,130.5,20.0,16.74986036025,1400.0,9.0,7735.8490566037735
28000.0,33488.34,1938.6,100.0,95.0,19.386,294.7368421,13.0,7622.641509433963
28000.0,30309.83,1754.6,50.0,90.0,14.651,311.1111111,12.878048780487806,7509.433962264151
28000.0,32382.95,1874.61,0.0,340.0,9.916,82.35294118,12.75609756097561,7396.226415094339
28000.0,34009.69,1968.78,380.0,380.0,5.181,73.68421053,12.634146341463415,7283.018867924528
28000.0,32977.71,1909.04,250.0,250.0,7.63616,112.0,12.512195121951219,7169.811320754718
28000.0,32977.71,1909.04,250.0,250.0,7.63616,112.0,12.390243902439025,7056.603773584906
28000.0,27999.89,1620.88,125.0,260.0,7.5528630770000005,107.85185185,12.268292682926829,6943.396226415094
28000.0,30467.38,1763.72,0.0,270.0,7.469566154,103.7037037,12.146341463414634,6830.188679245282
28000.0,33174.46,1920.43,260.0,260.0,7.386269231,107.6923077,12.024390243902438,6716.981132075472
28000.0,27999.89,1620.88,248.33333333333334,70.0,7.717157265,400.0,11.902439024390244,6603.773584905661
28000.0,31640.31,1831.62,236.66666666666666,147.5,8.048045299,262.22222220000003,11.78048780487805,6490.566037735849
28000.0,32566.92,1885.26,225.0,225.0,8.378933332999999,124.44444440000001,11.658536585365853,6377.358490566037
28000.0,34146.5,1976.7,262.5,172.5,7.222033332999999,178.88888885,11.536585365853659,6264.1509433962265
28000.0,31431.64,1819.54,300.0,120.0,6.0651333329999995,233.33333330000002,11.414634146341463,6150.943396226416
28000.0,32906.02,1904.89,0.0,180.0,8.1458166665,155.5555556,11.292682926829269,6037.735849056604
28000.0,31798.38,1840.77,180.0,180.0,10.2265,155.5555556,11.170731707317074,5924.528301886792
28000.0,33426.67,1935.03,265.0,267.0,7.87205,117.32580039999999,11.048780487804878,5811.320754716981
28000.0,33359.82,1931.16,350.0,354.0,5.5176,79.0960452,10.926829268292682,5698.11320754717
28000.0,34117.48,1975.02,400.0,250.0,4.8284555555,112.0,10.804878048780488,5584.905660377359
28000.0,32177.03,1862.69,450.0,270.0,4.1393111110000005,103.7037037,10.682926829268293,5471.698113207547
28000.0,483686.0,28000.0,1467.0,0.0,19.08657123,103.7037037,10.560975609756097,5358.490566037736
28000.0,31316.59,1812.88,270.0,270.0,6.71437037,103.7037037,10.439024390243903,5245.2830188679245
28000.0,31389.66,1817.11,277.5,240.0,6.53443611075,118.5185185,10.317073170731707,5132.075471698113
28000.0,31389.66,1817.11,285.0,210.0,6.3545018515,133.3333333,10.195121951219512,5018.867924528302
28000.0,32100.16,1858.24,292.5,230.0,6.17456759225,122.66666665,10.073170731707318,4905.66037735849
28000.0,31066.28,1798.39,300.0,250.0,5.9946333329999995,112.0,9.951219512195122,4792.452830188679
28000.0,34320.97,1986.8,111.0,111.0,17.8990991,252.2522523,9.829268292682926,4679.245283018868
28000.0,34201.95,1979.91,700.0,108.25,2.8284428569999998,257.939189225,9.707317073170731,4566.037735849057
27500.0,475048.75,27500.0,582.0,105.5,5.4744451955999995,263.62612615,9.585365853658537,4452.830188679245
27500.0,27394.93,1585.86,464.0,102.75,8.1204475342,269.313063075,9.463414634146341,4339.622641509434
27500.0,29813.36,1725.86,346.0,100.0,10.766449872799999,275.0,9.341463414634147,4226.415094339623
27000.0,29378.39,1700.68,228.0,110.0,13.412452211400002,250.0,9.21951219512195,4113.207547169812
27000.0,30514.19,1766.43,110.0,120.0,16.05845455,225.0,9.097560975609756,4000.0
27000.0,33875.46,1961.01,1000.0,280.0,1.96101,96.42857143,8.975609756097562,3896.551724137931
27000.0,26896.91,1557.03,280.0,193.33333333333331,5.560821429,514.2857142866667,8.853658536585366,3793.103448275862
27000.0,32232.83,1865.92,353.3333333333333,106.66666666666666,4.877220952666667,932.1428571433335,8.73170731707317,3689.655172413793
27000.0,32634.29,1889.16,426.66666666666663,20.0,4.193620476333333,1350.0,8.609756097560975,3586.206896551724
27000.0,30316.92,1755.01,500.0,103.33333333333333,3.51002,933.3333333333333,8.487804878048781,3482.758620689655
27000.0,31152.14,1803.36,650.0,186.66666666666666,2.88551,516.6666666666666,8.365853658536587,3379.310344827586
27000.0,31246.11,1808.8,800.0,270.0,2.261,100.0,8.24390243902439,3275.862068965517
27000.0,27500.65,1591.98,590.0,590.0,2.6982711860000004,45.76271186,8.121951219512194,3172.4137931034484
27000.0,30755.69,1780.41,200.0,185.0,8.90205,145.9459459,8.0,3068.9655172413795
27000.0,29964.34,1734.6,150.0,260.0,8.9642752942,103.8461538,7.774193548387097,2965.5172413793102
27000.0,29271.29,1694.48,100.0,100.0,9.0265005884,270.0,7.548387096774194,2862.0689655172414
27000.0,29165.22,1688.34,50.0,150.0,9.0887258826,180.0,7.32258064516129,2758.620689655172
27000.0,29794.88,1724.79,0.0,0.0,9.1509511768,180.0,7.096774193548387,2655.1724137931033
27000.0,27056.01,1566.24,170.0,150.0,9.213176471,180.0,6.870967741935484,2551.7241379310344
27000.0,30714.4,1778.02,198.0,255.0,8.97989899,105.88235290000001,6.645161290322581,2448.2758620689656
27000.0,30670.7,1775.49,800.0,0.0,2.2193625,101.15546216500002,6.419354838709678,2344.8275862068967
27000.0,31507.82,1823.95,800.0,280.0,2.2799375,96.42857143,6.193548387096774,2241.3793103448274
27000.0,30812.52,1783.7,0.0,290.0,1.9218470109999999,93.10344828,5.967741935483871,2137.9310344827586
27000.0,31065.07,1798.32,1150.0,215.0,1.5637565219999998,125.5813953,5.741935483870968,2034.4827586206895
27000.0,33805.16,1956.94,35.0,25.0,55.91257143,1080.0,5.516129032258064,1931.0344827586205
27000.0,30650.66,1774.33,70.0,70.0,25.34757143,385.7142857,5.290322580645162,1827.5862068965516
27000.0,32696.13,1892.74,0.0,300.0,17.68218512,90.0,5.064516129032258,1724.1379310344828
27000.0,30927.05,1790.33,400.0,300.0,10.01679881,90.0,4.838709677419355,1620.689655172414
27000.0,32495.58,1881.13,800.0,270.0,2.3514125,100.0,4.612903225806452,1517.2413793103447
27000.0,31548.24,1826.29,800.0,276.0,2.2828625,97.82608696,4.387096774193548,1413.7931034482758
26000.0,31932.94,1848.56,826.5,86.0,2.2172694679999996,302.3255814,4.161290322580646,1310.344827586207
26000.0,31705.27,1835.38,853.0,343.0,2.151676436,75.80174927,3.935483870967742,1206.8965517241377
26000.0,28847.37,1669.94,223.0,126.0,7.488520179,206.34920630000002,3.709677419354839,1103.4482758620688
26000.0,29395.67,1701.68,90.0,90.0,18.90755556,288.8888889,3.483870967741936,1000.0
26000.0,29811.29,1725.74,0.0,350.0,13.602237039999999,74.28571429,3.258064516129032,928.6428571428571
26000.0,28187.31,1631.73,300.0,140.0,8.29691852,185.71428569999998,3.032258064516129,857.2857142857142
26000.0,31007.03,1794.96,600.0,250.0,2.9916,104.0,2.806451612903226,785.9285714285714
26000.0,29807.32,1725.51,683.5,265.0,2.6668039115,98.42857143,2.580645161290323,714.5714285714286
26000.0,31030.52,1796.32,767.0,280.0,2.3420078230000003,92.85714286,2.35483870967742,643.2142857142857
26000.0,32620.82,1888.38,800.0,270.0,2.360475,96.2962963,2.129032258064516,571.8571428571429
26000.0,28058.62,1624.28,185.0,153.0,8.779891892,169.9346405,1.903225806451613,500.5
26000.0,29998.37,1736.57,370.5,354.5,5.9680664495,107.44933464,1.67741935483871,429.1428571428571
25000.0,30314.5,1754.87,556.0,556.0,3.1562410069999998,44.96402878,1.451612903225807,357.7857142857142
25000.0,28762.04,1665.0,96.0,88.0,17.34375,284.0909091,1.225806451612903,286.42857142857133
25000.0,29175.93,1688.96,140.0,120.0,12.064,208.33333330000002,1.0,215.07142857142856
25000.0,28844.61,1669.78,140.0,134.0,11.927,186.5671642,1.0526315789473684,143.71428571428567
25000.0,28178.33,1631.21,1100.0,270.0,1.482918182,92.59259259,1.1052631578947367,72.35714285714278
25000.0,26926.45,1558.74,152.0,142.0,10.25486842,176.05633799999998,1.1578947368421053,1.0
25000.0,28143.44,1629.19,210.0,180.0,7.758047619,138.88888889999998,1.2105263157894737,375.9375
25000.0,27315.64,1581.27,700.0,420.0,2.258957143,59.52380952,1.263157894736842,750.875
25000.0,24999.82,1447.21,220.0,200.0,6.5782272729999995,125.0,1.3157894736842106,1125.8125
25000.0,431862.5,25000.0,3915.0,190.0,4.961819788,131.94444445,1.368421052631579,1500.75
25000.0,27880.0,1613.94,7610.0,180.0,3.345412303,138.88888889999998,1.4210526315789473,1875.6875
25000.0,431862.5,25000.0,11305.0,290.0,1.729004818,100.69444444999999,1.4736842105263157,2250.625
25000.0,29175.93,1688.96,15000.0,400.0,0.11259733300000001,62.5,1.526315789473684,2625.5625
25000.0,30042.6,1739.13,150.0,150.0,11.5942,166.66666669999998,1.5789473684210527,3000.5
25000.0,28931.5,1674.81,150.0,150.0,11.1654,166.66666669999998,1.631578947368421,3375.4375
25000.0,30042.6,1739.13,150.0,150.0,11.5942,166.66666669999998,1.6842105263157894,3750.375
25000.0,30337.99,1756.23,0.0,180.0,10.6755166665,138.88888889999998,1.736842105263158,4125.3125
25000.0,30337.99,1756.23,180.0,180.0,9.756833333,138.88888889999998,1.7894736842105263,4500.25
25000.0,27062.4,1566.61,200.0,150.0,7.83305,166.66666669999998,1.8421052631578947,4875.1875
25000.0,27222.71,1575.89,179.0,85.0,9.527459123333333,708.33333335,1.894736842105263,5250.125
25000.0,28931.5,1674.81,158.0,20.0,11.221868246666666,1250.0,1.9473684210526314,5625.0625
25000.0,30567.74,1769.53,137.0,110.0,12.91627737,227.2727273,2.0,6000.0
25000.0,30042.6,1739.13,531.0,517.0,3.27519774,48.35589942,1.875,5955.555555555556
25000.0,29173.86,1688.84,530.0,200.0,3.1864905660000002,125.0,1.75,5911.111111111111
25000.0,28762.04,1665.0,800.0,260.0,2.08125,96.15384615,1.625,5866.666666666667
25000.0,27586.16,1596.93,2025.0,100.0,1.3004465385,250.0,1.5,5822.222222222223
25000.0,29173.86,1688.84,3250.0,250.0,0.519643077,100.0,1.375,5777.777777777777
25000.0,28605.7,1655.95,900.0,0.0,1.8399444440000001,113.13131315000001,1.25,5733.333333333333
25000.0,29814.4,1725.92,532.0,198.0,3.2442105260000003,126.26262630000001,1.125,5688.888888888889
25000.0,30274.25,1752.54,125.0,110.0,14.020320000000002,227.2727273,1.0,5644.444444444444
25000.0,28605.7,1655.95,700.0,250.0,2.365642857,100.0,1.04,5600.0
25000.0,24999.82,1447.21,263.0,160.0,5.50269962,156.25,1.08,5555.555555555556
25000.0,24999.82,1447.21,700.0,697.0,2.067442857,35.86800574,1.12,5511.111111111111
25000.0,29837.03,1727.23,800.0,200.0,2.1590375,125.0,1.16,5466.666666666667
25000.0,31366.17,1815.75,800.0,250.0,2.2696875,100.0,1.2,5422.222222222223
25000.0,30632.87,1773.3,1100.0,250.0,1.612090909,100.0,1.24,5377.777777777777
25000.0,31366.17,1815.75,800.0,200.0,2.2696875,125.0,1.28,5333.333333333333
25000.0,27298.37,1580.27,1100.0,260.0,1.436609091,96.15384615,1.32,5288.888888888889
25000.0,29900.25,1730.89,450.0,340.0,3.8464222219999997,73.52941176,1.3599999999999999,5244.444444444444
25000.0,27737.83,1605.71,775.0,310.0,2.705829293,81.407563025,1.4,5200.0
25000.0,29742.54,1721.76,1100.0,280.0,1.565236364,89.28571429,1.44,5155.555555555556
25000.0,27062.4,1566.61,255.0,255.0,6.1435686270000005,98.03921569,1.48,5111.111111111111
25000.0,29173.86,1688.84,500.0,183.0,3.3776800000000002,136.6120219,1.52,5066.666666666667
25000.0,27587.89,1597.03,1432.0,360.0,1.1152444129999999,69.44444444,1.56,5022.222222222223
25000.0,29077.64,1683.27,0.0,282.0,16.5832632315,88.65248227,1.6,4977.777777777777
25000.0,431862.5,25000.0,780.0,780.0,32.05128205,32.05128205,1.6400000000000001,4933.333333333334
25000.0,30643.75,1773.93,240.0,240.0,7.391375,104.16666670000001,1.6800000000000002,4888.888888888889
25000.0,28401.52,1644.13,100.0,100.0,16.4413,250.0,1.72,4844.444444444444
25000.0,27726.09,1605.03,800.0,500.0,2.0062875,50.0,1.76,4800.0
25000.0,28401.52,1644.13,469.0,232.0,3.5056076760000003,107.7586207,1.8,4755.555555555556
25000.0,28316.87,1639.23,600.0,500.0,2.73205,50.0,1.8399999999999999,4711.111111111111
25000.0,431862.5,25000.0,7514.0,1235.0,3.3271227039999998,20.24291498,1.88,4666.666666666667
25000.0,431862.5,25000.0,316.0,2631.0,79.11392405,9.50209046,1.92,4622.222222222223
25000.0,431862.5,25000.0,7514.0,1200.0,3.3271227039999998,20.83333333,1.96,4577.777777777777
25000.0,431862.5,25000.0,7815.0,1235.0,3.198976328,20.24291498,2.0,4533.333333333334
25000.0,431862.5,25000.0,7815.0,1235.0,3.198976328,20.24291498,2.04,4488.888888888889
25000.0,31366.17,1815.75,420.0,250.0,4.323214286,100.0,2.08,4444.444444444444
25000.0,30256.28,1751.5,210.0,20.0,4.4054732145,1250.0,2.12,4400.0
25000.0,31366.17,1815.75,0.0,360.0,4.487732143000001,69.44444444,2.16,4355.555555555556
25000.0,24999.82,1447.21,180.0,88.0,4.5699910715000005,284.0909091,2.2,4311.111111111111
25000.0,28931.5,1674.81,360.0,230.0,4.65225,108.69565220000001,2.24,4266.666666666667
25000.0,29173.86,1688.84,120.0,120.0,14.07366667,208.33333330000002,2.2800000000000002,4222.222222222223
25000.0,28887.1,1672.24,741.0,290.0,2.256734143,131.340579695,2.3200000000000003,4177.777777777777
25000.0,28434.34,1646.03,870.0,460.0,1.891988506,54.34782609,2.3600000000000003,4133.333333333334
25000.0,431862.5,25000.0,1050.0,270.0,23.80952381,92.59259259,2.4000000000000004,4088.8888888888887
25000.0,27744.91,1606.12,800.0,450.0,2.00765,55.55555556,2.44,4044.4444444444443
24900.0,27477.51,1590.64,130.0,120.0,12.23569231,207.5,2.48,4000.0
24500.0,29645.8,1716.16,300.0,176.0,5.720533333,139.2045455,2.52,3983.7837837837837
24500.0,27487.35,1591.21,122.0,109.0,13.04270492,224.77064219999997,2.56,3967.5675675675675
24500.0,423225.25,24500.0,226.0,179.5,9.146231248,161.3853211,2.6,3951.3513513513512
24500.0,29926.68,1732.42,330.0,250.0,5.249757576,98.0,2.64,3935.135135135135
24500.0,29926.68,1732.42,330.0,250.0,5.249757576,98.0,2.6799999999999997,3918.9189189189187
24000.0,26936.99,1559.35,586.6666666666667,253.33333333333334,3.9767050506666672,96.10256410333334,2.7199999999999998,3902.7027027027025
24000.0,27690.85,1602.99,843.3333333333334,256.6666666666667,2.7036525253333337,94.20512820666666,2.76,3886.4864864864867
24000.0,27184.18,1573.66,1100.0,260.0,1.4306,92.30769231,2.8,3870.2702702702704
24000.0,29369.93,1700.19,100.0,70.0,17.0019,342.85714289999993,2.84,3854.054054054054
24000.0,27774.28,1607.82,133.0,133.0,12.08887218,180.45112780000002,2.88,3837.837837837838
24000.0,29266.28,1694.19,800.0,200.0,2.1177375,120.0,2.92,3821.6216216216217
24000.0,27690.85,1602.99,440.0,137.5,11.55424375,220.0,2.96,3805.4054054054054
24000.0,29008.37,1679.26,80.0,75.0,20.99075,320.0,3.0,3789.189189189189
24000.0,26635.03,1541.87,370.0,165.0,11.710814394,145.4545455,2.888888888888889,3772.972972972973
24000.0,27714.86,1604.38,660.0,260.0,2.4308787880000002,92.30769231,2.7777777777777777,3756.7567567567567
24000.0,26652.48,1542.88,700.0,230.0,2.204114286,104.34782609999999,2.6666666666666665,3740.5405405405404
24000.0,27690.85,1602.99,800.0,300.0,2.0037375,80.0,2.5555555555555554,3724.324324324324
24000.0,30111.52,1743.12,800.0,180.0,2.1789,133.3333333,2.4444444444444446,3708.108108108108
24000.0,27690.85,1602.99,1120.0,254.0,1.4312410709999999,94.48818898,2.3333333333333335,3691.8918918918916
24000.0,29369.93,1700.19,800.0,300.0,2.1252375,80.0,2.2222222222222223,3675.675675675676
24000.0,26484.39,1533.15,1000.0,250.0,1.53315,96.0,2.111111111111111,3659.4594594594596
24000.0,24049.73,1392.21,138.0,105.0,10.08847826,228.5714286,2.0,3643.2432432432433
24000.0,26132.17,1512.76,220.0,200.0,6.876181817999999,120.0,2.0526315789473686,3627.027027027027
24000.0,29474.44,1706.24,0.0,496.0,8.206590908999999,48.38709677,2.1052631578947367,3610.810810810811
24000.0,28006.97,1621.29,170.0,170.0,9.537,141.1764706,2.1578947368421053,3594.5945945945946
24000.0,24049.73,1392.21,433.0,140.0,3.215265589,171.4285714,2.2105263157894735,3578.3783783783783
24000.0,24049.73,1392.21,247.0,340.0,5.6364777329999995,107.93650792,2.263157894736842,3562.162162162162
24000.0,29243.65,1692.88,0.0,540.0,6.5766355204,44.44444444,2.3157894736842106,3545.945945945946
24000.0,27690.85,1602.99,37.5,476.6666666666667,7.5167933077999995,51.53439153,2.3684210526315788,3529.7297297297296
23500.0,27113.88,1569.59,75.0,413.3333333333333,8.4569510952,58.624338619999996,2.4210526315789473,3513.5135135135133
23000.0,397313.5,23000.0,112.5,350.0,9.3971088826,65.71428571,2.473684210526316,3497.297297297297
23000.0,26785.66,1550.59,150.0,150.0,10.33726667,153.33333330000002,2.526315789473684,3481.081081081081
23000.0,27269.18,1578.58,0.0,150.0,6.0472810625,153.33333330000002,2.5789473684210527,3464.864864864865
23000.0,26713.63,1546.42,880.0,270.0,1.757295455,85.18518519,2.6315789473684212,3448.6486486486488
23000.0,25924.01,1500.71,380.0,320.0,3.949236842,71.875,2.6842105263157894,3432.4324324324325
23000.0,28192.15,1632.01,85.0,85.0,19.20011765,270.5882353,2.736842105263158,3416.2162162162163
23000.0,23176.33,1341.65,280.0,280.0,4.791607143,82.14285714,2.7894736842105265,3400.0
23000.0,27029.92,1564.73,193.33333333333331,924.0,30.394571428666662,24.89177489,2.8421052631578947,4952.380952380952
23000.0,25875.12,1497.88,106.66666666666666,500.0,55.997535714333324,46.0,2.894736842105263,6504.761904761905
23000.0,28192.15,1632.01,20.0,20.0,81.6005,1150.0,2.9473684210526314,8057.142857142857
23000.0,28757.37,1664.73,68.0,505.0,24.48132353,586.616161615,3.0,9609.52380952381
23000.0,397313.5,23000.0,0.0,990.0,20.749121691666666,23.23232323,3.052631578947368,11161.904761904761
23000.0,26537.08,1536.2,0.0,703.3333333333333,17.016919853333334,74.46257445333333,3.1052631578947367,12714.285714285714
23000.0,26537.08,1536.2,0.0,416.66666666666663,13.284718015000001,125.69282567666667,3.1578947368421053,14266.666666666666
23000.0,28856.87,1670.49,0.0,130.0,9.552516176666668,176.9230769,3.2105263157894735,15819.047619047618
23000.0,25818.81,1494.62,400.0,70.0,5.820314338333336,328.57142860000005,3.263157894736842,17371.428571428572
23000.0,28856.87,1670.49,800.0,230.0,2.0881125,100.0,3.3157894736842106,18923.809523809523
23000.0,28856.87,1670.49,350.0,300.0,4.772828571,76.66666667,3.3684210526315788,20476.190476190473
23000.0,26617.06,1540.83,424.0,280.0,3.634033019,82.14285714,3.4210526315789473,22028.571428571428
23000.0,26617.06,1540.83,501.2,20.0,3.2786116003999997,1150.0,3.473684210526316,23580.95238095238
23000.0,26367.96,1526.41,578.4,68.75,2.9231901818,888.6627907,3.526315789473684,25133.333333333332
23000.0,26537.08,1536.2,655.6,117.5,2.5677687632,627.3255814,3.5789473684210527,26685.714285714283
23000.0,27895.2,1614.82,732.8,166.25,2.2123473446,365.9883721000001,3.6315789473684212,28238.095238095237
22500.0,25982.74,1504.11,810.0,215.0,1.856925926,104.65116280000001,3.6842105263157894,29790.47619047619
22500.0,26442.24,1530.71,0.0,152.5,2.493672963,177.3255814,3.7368421052631575,31342.85714285714
22500.0,27038.22,1565.21,500.0,90.0,3.13042,250.0,3.789473684210526,32895.23809523809
22000.0,380039.0,22000.0,381.6666666666667,220.0,5.558096093333333,100.0,3.8421052631578947,34447.619047619046
22000.0,22400.36,1296.73,263.33333333333337,110.0,7.985772186666667,200.0,3.894736842105263,36000.0
22000.0,26083.63,1509.95,145.0,136.0,10.41344828,161.76470590000002,3.9473684210526314,35015.15151515151
22000.0,25459.67,1473.83,189.0,171.0,7.798042327999999,128.6549708,4.0,34030.30303030303
22000.0,27602.23,1597.86,0.0,200.0,4.388821163999999,110.0,4.625,33045.454545454544
22000.0,25383.15,1469.4,1500.0,400.0,0.9796,55.0,5.25,32060.60606060606
22000.0,26256.54,1519.96,210.0,260.0,7.237904762,84.61538462,5.875,31075.757575757576
22000.0,27056.7,1566.28,210.0,241.25,7.1294285715,93.19126819,6.5,30090.909090909092
22000.0,24860.25,1439.13,210.0,222.5,7.020952381,101.76715175999999,7.125,29106.060606060608
22000.0,21915.98,1268.69,210.0,203.75,6.9124761905,110.34303532999999,7.75,28121.21212121212
22000.0,24682.49,1428.84,210.0,185.0,6.803999999999999,118.9189189,8.375,27136.363636363636
22000.0,24600.44,1424.09,201.11111111111111,150.5,7.138760683777777,154.28704565,9.0,26151.515151515152
22000.0,24841.59,1438.05,192.22222222222223,116.0,7.473521367555556,189.65517240000003,9.625,25166.666666666664
22000.0,27507.05,1592.35,183.33333333333334,95.0,7.808282051333333,264.80156146666667,10.25,24181.818181818184
22000.0,26829.37,1553.12,174.44444444444446,74.0,8.143042735111111,339.94795053333337,10.875,23196.969696969696
22000.0,24696.14,1429.63,165.55555555555554,53.0,8.47780341888889,415.0943396,11.5,22212.121212121212
22000.0,25383.15,1469.4,156.66666666666666,72.25,8.812564102666666,353.628447,12.125,21227.272727272728
22000.0,25383.15,1469.4,147.77777777777777,91.5,9.147324786444445,292.1625544,12.75,20242.42424242424
22000.0,25383.15,1469.4,138.88888888888889,110.75,9.482085470222223,230.6966618,13.375,19257.575757575756
22000.0,22045.54,1276.19,130.0,130.0,9.816846154,169.23076919999997,14.0,18272.727272727272
22000.0,25221.46,1460.04,270.0,270.0,7.418818648,126.1538461333333,13.784313725490197,17287.878787878788
22000.0,25221.46,1460.04,410.0,410.0,5.020791142,83.07692306666665,13.568627450980392,16303.030303030304
22000.0,24918.81,1442.52,550.0,550.0,2.6227636359999997,40.0,13.352941176470589,15318.181818181816
22000.0,22168.71,1283.32,320.0,320.0,4.010375,68.75,13.137254901960784,14333.333333333332
22000.0,23814.79,1378.61,190.0,100.0,7.255842105,220.0,12.92156862745098,13348.484848484848
22000.0,25173.09,1457.24,100.0,0.0,14.5724,167.89473685000002,12.705882352941176,12363.636363636364
22000.0,23911.53,1384.21,800.0,190.0,1.7302625,115.7894737,12.490196078431373,11378.78787878788
22000.0,25366.22,1468.42,400.0,95.0,5.518733559999999,162.46430030000002,12.274509803921568,10393.939393939392
22000.0,25028.85,1448.89,0.0,0.0,9.307204619999998,209.1391269,12.058823529411764,9409.090909090908
22000.0,25110.55,1453.62,111.0,86.0,13.09567568,255.81395350000003,11.843137254901961,8424.242424242424
22000.0,26956.85,1560.5,0.0,125.0,12.350520383333333,176.0,11.627450980392156,7439.39393939394
22000.0,26956.85,1560.5,0.0,160.0,11.605365086666668,137.5,11.411764705882353,6454.545454545452
22000.0,26827.47,1553.01,143.0,124.0,10.86020979,177.4193548,11.196078431372548,5469.696969696968
22000.0,380039.0,22000.0,1999.0,0.0,11.00550275,158.73548384,10.980392156862745,4484.848484848484
22000.0,25877.54,1498.02,630.0,62.5,2.377809524,140.05161288,10.764705882352942,3500.0
21000.0,362764.5,21000.0,560.0,125.0,2.6595,121.36774192000001,10.549019607843137,3352.9411764705883
21000.0,24229.38,1402.61,490.0,187.5,2.9411904759999996,102.68387096000001,10.333333333333332,3205.8823529411766
21000.0,23382.93,1353.61,420.0,250.0,3.2228809519999997,84.0,10.117647058823529,3058.823529411765
21000.0,23487.44,1359.66,310.0,250.0,4.386,84.0,9.901960784313726,2911.764705882353
21000.0,26347.58,1525.23,480.0,280.0,3.1775625,75.0,9.686274509803921,2764.7058823529414
21000.0,25168.42,1456.97,800.0,200.0,1.8212125,105.0,9.470588235294118,2617.6470588235293
21000.0,24307.29,1407.12,800.0,218.0,1.7589,96.33027523,9.254901960784313,2470.5882352941176
21000.0,21041.89,1218.09,690.0,140.0,2.0393293105,150.0,9.03921568627451,2323.529411764706
21000.0,23242.14,1345.46,580.0,170.0,2.319758621,123.5294118,8.823529411764707,2176.470588235294
21000.0,22467.73,1300.63,290.0,235.0,2.3338425773333333,96.7647059,8.607843137254902,2029.4117647058824
21000.0,25698.75,1487.67,0.0,300.0,2.3479265336666666,70.0,8.392156862745097,1882.3529411764705
20000.0,23339.05,1351.07,572.0,572.0,2.36201049,34.96503497,8.176470588235293,1735.2941176470588
20000.0,22928.61,1327.31,10.0,386.0,132.731,67.48251748499999,7.96078431372549,1588.235294117647
20000.0,345490.0,20000.0,80.0,200.0,70.7623333335,100.0,7.745098039215686,1441.1764705882351
20000.0,22785.92,1319.05,150.0,150.0,8.793666667,133.3333333,7.529411764705882,1294.1176470588234
20000.0,23009.63,1332.0,80.0,75.0,16.65,266.6666667,7.313725490196078,1147.0588235294117
20000.0,345490.0,20000.0,3000.0,3000.0,6.666666667,6.666666667,7.098039215686274,1000.0
20000.0,23075.62,1335.82,1615.0,1615.0,6.110768116,46.8115942035,6.88235294117647,2900.0
20000.0,22070.24,1277.62,230.0,230.0,5.554869565,86.95652174,6.666666666666666,4800.0
20000.0,19999.89,1157.77,217.0,217.0,5.335345622,92.16589862,6.450980392156862,6700.0
20000.0,22928.61,1327.31,227.0,227.0,5.847180617,88.10572687,6.235294117647058,6650.0
20000.0,22383.43,1295.75,295.0,295.0,4.392372881,67.79661017,6.019607843137255,6600.0
20000.0,22168.02,1283.28,227.5,5.0,5.8142176905,4000.0,5.80392156862745,6464.0
20000.0,19999.89,1157.77,160.0,130.0,7.2360625,153.84615380000002,5.588235294117647,6328.0
20000.0,25159.44,1456.45,227.0,227.0,6.416079295,88.10572687,5.372549019607842,6192.0
20000.0,24292.61,1406.27,250.0,250.0,5.6250800000000005,80.0,5.156862745098039,6056.0
20000.0,23713.91,1372.77,80.0,266.6666666666667,17.159625,75.55555555666666,4.9411764705882355,5920.0
20000.0,22748.09,1316.86,160.0,283.3333333333333,8.230375,71.11111111333334,4.725490196078431,5784.0
20000.0,24251.67,1403.9,480.0,300.0,2.924791667,66.66666667,4.509803921568627,5648.0
20000.0,24251.67,1403.9,480.0,300.0,2.924791667,66.66666667,4.2941176470588225,5512.0
20000.0,24561.92,1421.86,118.0,70.0,12.04966102,285.7142857,4.078431372549019,5376.0
20000.0,24251.67,1403.9,480.0,300.0,2.924791667,66.66666667,3.8627450980392144,5240.0
